name,universeId,placeId,link,genre,allowedGearGenres,isGenreEnforced,isAllGenre,playing,visits,favoritedCount,gameRating
🌴Atlantic Hotel Resort,2690469318,7003135812,web.roblox.com/games/7003135812,Town and City,TownAndCity,True,False,135,2328960,15524,
4 Player Impostor Tycoon,2324942279,6300390364,web.roblox.com/games/6300390364,All,All,True,True,67,4072702,10752,
🎃Catalog Avatar Creator,2711375305,7041939546,web.roblox.com/games/7041939546,All,All,True,True,7234,85950447,518556,
SirenHead PVP,1752026570,5063257153,web.roblox.com/games/5063257153,Horror,Scary,True,False,271,2467913,3943,
[UPDATE] SUPER FUN OBBY,714886606,2026017728,web.roblox.com/games/2026017728,All,All,True,True,9,2016253,21159,
🎃HALLOWEEN🎃 Military Academy,1732726223,5020473653,web.roblox.com/games/5020473653,Military,War,False,False,41,2851314,24928,
🗼 TOWERS 💥 Dream's Difficulty Chart Obby,2480950735,6590189609,web.roblox.com/games/6590189609,Adventure,Adventure,True,False,10,1570800,13928,
"[👻SPOOKY🎃] Fort Martin, Military Base",273862097,653205701,web.roblox.com/games/653205701,Military,War,True,False,93,14749892,93295,
BloxStreet Shopping,212028886,539960592,web.roblox.com/games/539960592,All,All,True,True,115,18142617,144660,
⛏️Minerblocks🗺️ [Like Minecraft!],2415119833,6468545474,web.roblox.com/games/6468545474,All,All,True,True,272,9835020,61919,
Escape The Library Obby! (READ DESC),993807836,2751323817,web.roblox.com/games/2751323817,All,All,True,True,2,2931286,5364,
Squid Game (Beta!),2935213538,7551900425,web.roblox.com/games/7551900425,Horror,Scary,True,False,0,24946,93,
젤리 타워,2299350501,6253663948,web.roblox.com/games/6253663948,All,All,True,True,15,2356209,7005,
🔪INSANITY🔪  Foxtrot Asylum Bravo,1622887911,4805760032,web.roblox.com/games/4805760032,Horror,Scary,True,False,30,4745319,94220,
HOMIES HANGOUT,538332660,2983357104,web.roblox.com/games/2983357104,All,All,True,True,0,22,0,
Tower of Olympia,2170572278,6009690419,web.roblox.com/games/6009690419,All,All,True,True,9,5495595,42193,
Blackhawk Rescue Mission 5,1054526971,2916899287,web.roblox.com/games/2916899287,Military,War,True,False,1035,125951905,676246,
💙 فلسطين حره | ادمن مجاني 💙,2604715517,6844938510,web.roblox.com/games/6844938510,All,All,True,True,128,2883403,3299,
[Halloween!]🎃 Nightmares [Beta],1763692035,5090394706,web.roblox.com/games/5090394706,Adventure,Adventure,True,False,426,49299319,383247,
item asylum,1998835206,5670218884,web.roblox.com/games/5670218884,Fighting,Ninja,True,False,5951,50055846,340687,
Hulk Island👊,1611976204,4787587855,web.roblox.com/games/4787587855,Horror,Scary,True,False,110,14830801,17801,
🍬 [9 MIL] GROW A CANDY CANE SIMULATOR,992300563,2746585602,web.roblox.com/games/2746585602,All,All,True,True,1,11315145,72959,
Legend Of The Bone Sword REMASTERED!,2055654947,5794229010,web.roblox.com/games/5794229010,RPG,RPG,True,False,0,8679,109,
"[BETA] Raven Border, Military Simulator",2732740139,7079922714,web.roblox.com/games/7079922714,Military,War,True,False,0,5071,117,
Byung-Chul's Korean BBQ restaurant [Beta Test],2394934836,6430630495,web.roblox.com/games/6430630495,All,All,True,True,33,3134194,30123,
SQUID GAME/ EL JUEGO DEL CALAMAR - NETS,2935377466,7552474569,web.roblox.com/games/7552474569,Horror,Scary,True,False,33,2163930,6410,
Fidget World [Halloween!],2724286012,7065740833,web.roblox.com/games/7065740833,All,All,True,True,180,15583756,110862,
(NEW MAP) Among Us,2006011457,5682112617,web.roblox.com/games/5682112617,All,All,True,True,35,10730015,59806,
Dragon Ball GT,883543621,2499981932,web.roblox.com/games/2499981932,All,All,True,True,388,23309388,78672,
idunnoleh's Place,1596280390,4762177819,web.roblox.com/games/4762177819,All,All,True,True,0,14,1,
Guess the Demon Slayer Character!,346115655,836467297,web.roblox.com/games/836467297,All,All,True,True,17,73043,605,
[VANILLA] Sonic Dream Universe 0.3a,2192264778,6050823677,web.roblox.com/games/6050823677,Adventure,Adventure,True,False,54,1873636,8974,
💗 [VALENTINES] 💗 Hyper Clickers,1978682954,5636466220,web.roblox.com/games/5636466220,All,All,True,True,0,9684571,48300,
Adventure Up!,1153781324,3194820651,web.roblox.com/games/3194820651,RPG,RPG,True,False,162,57574669,282231,
Piggy: Book 2 RolePlay - NEW KRAXICORDE MORPH!,2034323021,5737374386,web.roblox.com/games/5737374386,Horror,Scary,True,False,17,3361274,12612,
[🤑SALE!🤑] Strength Simulator 💪,1667649099,4886716012,web.roblox.com/games/4886716012,Adventure,Adventure,True,False,26,7045115,25247,
dula peep,2496450128,6643250670,web.roblox.com/games/6643250670,All,All,True,True,0,190,0,
sballerina123's Place,798936658,2295545497,web.roblox.com/games/2295545497,All,All,True,True,0,1,0,
Copyrighted Artists,1401540184,4353458311,web.roblox.com/games/4353458311,Comedy,Funny,True,False,912,44135233,467335,
TDF | Training Facility,1470090841,4549538627,web.roblox.com/games/4549538627,All,All,True,True,0,4698,28,
•Vintage Dinner•,2209500766,6084969504,web.roblox.com/games/6084969504,All,All,True,True,0,42403,1739,
Airplane 3 [Story] ✈️,1493749344,4587774584,web.roblox.com/games/4587774584,Horror,Scary,True,False,299,160614773,413809,
Strawberry Jam,2796801637,7194749417,web.roblox.com/games/7194749417,All,All,True,True,0,1803,74,
goodguy556's Place Number: 2,63295082,136712033,web.roblox.com/games/136712033,All,All,False,True,0,19,0,
Sonic Cube Worlds Adventure! (old),2402537068,6444951052,web.roblox.com/games/6444951052,Adventure,Adventure,True,False,31,747566,5130,
🚨 [RED LIGHT/GREEN LIGHT] Squid Game,2771603062,7148480776,web.roblox.com/games/7148480776,All,All,True,True,92,3488857,5890,
🏨 Work at a Hotel! 🏨 | Solera Resort,419712635,1004691966,web.roblox.com/games/1004691966,All,All,False,True,70,23286961,137190,
ION FORMULA RACING 2021,2059325053,5803116693,web.roblox.com/games/5803116693,Sports,Sports,True,False,179,8171466,86014,
The Silly Elevator 2,2261569149,6179389859,web.roblox.com/games/6179389859,All,All,True,True,57,2908211,7945,
노는겜 인뒈?,2941111936,7570172535,web.roblox.com/games/7570172535,All,All,True,True,0,810,4,
[UPDATE] Star Wars: Galaxy Roleplay,1789841025,5144193105,web.roblox.com/games/5144193105,RPG,RPG,True,False,170,7766943,82130,
Aesthetic Photoshoot Game,911986306,2552656037,web.roblox.com/games/2552656037,All,All,True,True,0,389454,11189,
McDonalds Subway iPhone Cash Inflatable Rob Mall 0,1798557314,5162343924,web.roblox.com/games/5162343924,All,All,True,True,2,203513,424,
BSD Classic,2876395145,7378149713,web.roblox.com/games/7378149713,All,All,True,True,1,6129,62,
🚀 Jetpack Simulator! ⚡,956878473,2662100821,web.roblox.com/games/2662100821,All,All,True,True,28,23938509,260789,
Mano County Training Center,2612285068,6858804102,web.roblox.com/games/6858804102,All,All,True,True,0,2530,11,
🎃The Neighborhood of Robloxia,37146255,92898409,web.roblox.com/games/92898409,Town and City,TownAndCity,False,False,1988,334436187,1955073,
raft hangout,2957790864,7613195864,web.roblox.com/games/7613195864,All,All,True,True,0,48,0,
[🎃] Action Tower Defense,2697547415,7015809878,web.roblox.com/games/7015809878,All,All,True,True,789,38522206,96343,
🎃 Cart Ride into Nicki Minaj,1855803038,5299786474,web.roblox.com/games/5299786474,All,All,True,True,57,12857521,66559,
Undertale Soul OPs Roleplay [Coming Soon.],2203930271,6074249280,web.roblox.com/games/6074249280,Fighting,Ninja,True,False,7,144961,784,
Growing Up - College Dorms 🧹🎃🍁,484789923,1182833048,web.roblox.com/games/1182833048,All,All,True,True,4865,381830182,1568179,
[New Badge!] Piggy Nightmares RP,2739261092,7090587916,web.roblox.com/games/7090587916,All,All,True,True,4,84693,529,
[UPDATE 4🌴] Fart Simulator,1699761836,4950829171,web.roblox.com/games/4950829171,All,All,True,True,274,34965056,202400,
VR sandbox,980799150,2713784232,web.roblox.com/games/2713784232,All,All,True,True,3,3171226,29961,
[🎃hallows week👻] eat sand simulator AU!,2048347823,5774073359,web.roblox.com/games/5774073359,All,All,True,True,0,36476,280,
TRY ON 700+ 🎄 Hair Combo Shop,2616905393,6867231863,web.roblox.com/games/6867231863,Town and City,TownAndCity,True,False,30,1340307,114433,
Pastriez Bakery Training Center,942231218,2625296275,web.roblox.com/games/2625296275,All,All,True,True,84,9134015,25828,
BIG BOOGA DIG,614452913,1583450123,web.roblox.com/games/1583450123,All,All,True,True,9,19057009,142244,
콘솔 스크립트 놀이터 🎃할로윈🎃,2614185654,6862279228,web.roblox.com/games/6862279228,All,All,True,True,0,111026,208,
portal gun test,1196412600,3332357817,web.roblox.com/games/3332357817,All,All,True,True,6,1245256,4634,
Bully Stories,946032313,2634602814,web.roblox.com/games/2634602814,RPG,RPG,True,False,135,14331116,67316,
[ORIGINAL] Mole Rat Simulator II,1694420665,4940230835,web.roblox.com/games/4940230835,All,All,True,True,0,79082,633,
Attack on Titan: Freedom Awaits [Demo],2182794939,6034188975,web.roblox.com/games/6034188975,Fighting,Ninja,True,False,259,28120681,370800,
Tower of Hell Escape Fin Obby Parkour,1966657212,5615214810,web.roblox.com/games/5615214810,All,All,True,True,1,881885,1685,
[Update] Grandma Visit Story,1417694911,4452830197,web.roblox.com/games/4452830197,All,All,True,True,2035,47608447,134681,
Dropper Tycoon 2021,2205306560,6076968150,web.roblox.com/games/6076968150,Building,Tutorial,True,False,0,118114,465,
morph game [BETA],2956840641,7610784485,web.roblox.com/games/7610784485,All,All,True,True,0,6274,563,
Altered - Roblox,2518109892,6682504402,web.roblox.com/games/6682504402,All,All,True,True,50,933072,16705,
VOICE🎤Super Cartoon Obby 🌟 150 Stages!,2900807367,7446438818,web.roblox.com/games/7446438818,All,All,True,True,0,19015,123,
[1.2] Grand Continental Railways [BETA],137154249,361547354,web.roblox.com/games/361547354,Town and City,TownAndCity,True,False,10,7893250,56298,
Die Simulator,1396461258,4325018248,web.roblox.com/games/4325018248,Comedy,Funny,True,False,0,166,4,
Fun Fair New Rides! FREE PRIVATE SERVERS!,1699630794,4950566329,web.roblox.com/games/4950566329,RPG,RPG,True,False,5,137241,717,
IDENTITY V ROLEPLAY,2307804884,6266259797,web.roblox.com/games/6266259797,All,All,True,True,0,173538,2345,
강화 오프로드 V//,2504347350,6658352232,web.roblox.com/games/6658352232,All,All,True,True,0,5651,69,
Race Cars,2242367194,6144025649,web.roblox.com/games/6144025649,All,All,True,True,0,93794,171,
Aesthetic homestore V2,2664484577,6954931676,web.roblox.com/games/6954931676,All,All,True,True,0,7639,1345,
welcome to alive,2912866017,7480823387,web.roblox.com/games/7480823387,Town and City,TownAndCity,True,False,0,138,14,
[New Game!] Kamer's Jump Per Difficulty Chart Obby,2547502821,6734340751,web.roblox.com/games/6734340751,All,All,True,True,3,488057,1599,
Space Station Infinity [Alpha],1683705573,4918537844,web.roblox.com/games/4918537844,Sci-Fi,SciFi,True,False,8,206053,3641,
짱구 타워,2394345191,6429574064,web.roblox.com/games/6429574064,All,All,True,True,0,155957,419,
Tower Defense Simulator,1176784616,3260590327,web.roblox.com/games/3260590327,All,All,True,True,9966,1260256612,1905892,
[Big Update Soon!] The Flash: Earth Prime,1626623720,4812093631,web.roblox.com/games/4812093631,All,All,True,True,390,50613829,237784,
Tebak Nama Youtuber Roblox Indonesia,2523778796,6691968906,web.roblox.com/games/6691968906,Comedy,Funny,True,False,4,62675,347,
READ DESCRIPTION,2632371960,6895789694,web.roblox.com/games/6895789694,Adventure,Adventure,True,False,0,613549,2126,
[ Content Deleted ],2819706620,7237705887,web.roblox.com/games/7237705887,All,All,True,True,0,19187,286,
The Lift,2790248189,7182803956,web.roblox.com/games/7182803956,Horror,Scary,True,False,405,14499091,151115,
r13 numberblock rp,1740820220,5038027587,web.roblox.com/games/5038027587,All,All,True,True,0,30603,68,
📚 [DAILY QUESTS!] 🎉⚡ Superhero City,1016975104,2809296141,web.roblox.com/games/2809296141,Sci-Fi,SciFi,True,False,3,16850034,137577,
🎃 Halloween Avatar Editor | COSTUMES!,2950057729,7592820732,web.roblox.com/games/7592820732,All,All,True,True,1,7947,396,
[NIGHTMARE SANS!] Glitchtale: Battle of Souls,1385418502,4253472673,web.roblox.com/games/4253472673,RPG,RPG,True,False,13,8533049,123219,
Recreation [] Anime Roleplay,178966278,467113933,web.roblox.com/games/467113933,RPG,RPG,True,False,32,2435285,21146,
For Cows,2293255942,6241788791,web.roblox.com/games/6241788791,All,All,True,True,0,150,1,
[New!] Outfit Loader!,2397064973,6434651458,web.roblox.com/games/6434651458,All,All,True,True,0,53975,184,
Bonuses Tomorrow! / TLC RPG 2 / C.10.3,1550700305,4686401566,web.roblox.com/games/4686401566,RPG,RPG,True,False,0,144270,1065,
MAGIC TYCOON,2660716311,6948161508,web.roblox.com/games/6948161508,Fighting,Ninja,True,False,55,1756498,7186,
[Halloween] Forgotten Worlds,1072353049,2968914904,web.roblox.com/games/2968914904,RPG,RPG,True,False,3198,121508984,525906,
bhop,1861504796,5315046213,web.roblox.com/games/5315046213,All,All,True,True,52,5851327,21635,
Untitled Combat Demo,1911148322,5464556444,web.roblox.com/games/5464556444,Fighting,Ninja,True,False,105,7059949,91604,
Big PaintBall War!,2634731298,6900357575,web.roblox.com/games/6900357575,All,All,True,True,0,68855,240,
[Fixed LBs] Button Simulator X,1519537958,4627623428,web.roblox.com/games/4627623428,All,All,True,True,13,3728867,25463,
[ANIME]🎃Soda Champions Simulator,2180337447,6028934209,web.roblox.com/games/6028934209,All,All,True,True,45,2349816,21813,
[Squid Game] A Horror Elevator!,1110036265,3077151259,web.roblox.com/games/3077151259,Horror,Scary,True,False,34,8172221,30407,
[UPDATE!] Heavily Modded Doomspire Brickbattle,662818603,1808438792,web.roblox.com/games/1808438792,All,All,True,True,0,857833,3161,
[UPDATE] 🍁 Frappé Cafe,1949617965,5580097107,web.roblox.com/games/5580097107,All,All,True,True,40,5535203,23645,
Slendytubbies Versus Mode,1612205873,4787997010,web.roblox.com/games/4787997010,Horror,Scary,True,False,10,1834464,10339,
Titanic,1323323186,3881022690,web.roblox.com/games/3881022690,All,All,True,True,44,2938688,8619,
Titan Shift(Testing) Attack On Titan,2480230208,6588906772,web.roblox.com/games/6588906772,All,All,True,True,84,1899176,7599,
[🎃 +10%] 💪 Weight Lifting Legends,2745487174,7101662992,web.roblox.com/games/7101662992,Fighting,Ninja,True,False,62,1146888,6634,
Gensokyo Densetsu,2283097927,6221405033,web.roblox.com/games/6221405033,All,All,True,True,6,67228,2504,
⭐Fashion Famous⭐ (Mobile),225431369,568350650,web.roblox.com/games/568350650,All,All,True,True,11262,1406644022,3764381,
Annoy's Randomizer,2852998983,7309860066,web.roblox.com/games/7309860066,Fighting,Ninja,True,False,0,649,27,
"Bxn Hill Griffin Stadium - Gainesville, Florida",2556219212,6750215329,web.roblox.com/games/6750215329,All,All,True,True,0,1948,5,
The Island Obby [New Halloween Update🎃👀],2814103377,7227141944,web.roblox.com/games/7227141944,All,All,True,True,0,329,4,
Jet Wars: Advanced Battle,806741,4068198,web.roblox.com/games/4068198,Military,War,False,False,20,35509760,422747,
Vibe Place,2248986462,6156548228,web.roblox.com/games/6156548228,All,All,True,True,212,19225651,91831,
[ Content Deleted ],2890190690,7416906417,web.roblox.com/games/7416906417,Building,Tutorial,True,False,0,1144144,5418,
[UPDATE 22] Shampoo Simulator,2399981411,6440133276,web.roblox.com/games/6440133276,All,All,True,True,550,21624962,112853,
Roblox High School [Legacy],16371559,9689581,web.roblox.com/games/9689581,Town and City,TownAndCity,True,False,58,579872227,2570619,
디저트 스테이지 타워,2856603496,7320113473,web.roblox.com/games/7320113473,All,All,True,True,1,94650,290,
Five Nights at Freddy's: Fredbears Aftermath {|RP|,2447003512,6528095093,web.roblox.com/games/6528095093,All,All,True,True,2,563351,3083,
Five Nights at Freddy's Roleplay (FNAF RP),937086841,2611826107,web.roblox.com/games/2611826107,RPG,RPG,True,False,51,8690050,25989,
Test,1486770044,4576503566,web.roblox.com/games/4576503566,All,All,True,True,0,76,3,
SCP-3008 but it's 100 players,1650282369,4855440772,web.roblox.com/games/4855440772,Comedy,Funny,True,False,706,16168068,84421,
Home Tycoon 2.0 🏡 [CARS],504156034,1240426880,web.roblox.com/games/1240426880,Town and City,TownAndCity,True,False,771,282986928,858987,
[⚡ 2X!] 💥 Smash Legends,1974980482,5630129588,web.roblox.com/games/5630129588,All,All,True,True,210,9010602,41987,
Chicago: 1949,1228263300,3449573444,web.roblox.com/games/3449573444,RPG,RPG,True,False,140,6400465,73016,
┃PM┃Policia Militar De São Paulo Tigre,2654850946,6937940621,web.roblox.com/games/6937940621,Military,War,True,False,1,65734,553,
[🎃 HALLOWEEN] Tealive Cafe V3,2159169409,5987745942,web.roblox.com/games/5987745942,All,All,True,True,0,120216,1210,
🌌Impostor🌌 island,1865207687,5325594530,web.roblox.com/games/5325594530,All,All,True,True,53,6721328,11471,
Vibe Train Requiem,2068598664,5819623288,web.roblox.com/games/5819623288,Comedy,Funny,True,False,3,189952,3965,
